celeb,height,weight,h,w,BMI,round(BMI)
Patrick Stewart13.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Luke Wilson3.jpg,1.80m,81kg,1.8,81,25.0,25.0
Lady Gaga13.jpg,1.55m,53kg,1.55,53,22.0603538,22.06
Ludacris16.jpg,1.73m,76kg,1.73,76,25.39343112,25.39
Richard Farnsworth7.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Kristen Stewart17.jpg,1.65m,54kg,1.65,54,19.83471074,19.83
Linda Hamilton6.jpg,1.68m,59kg,1.68,59,20.90419501,20.9
Peter Ustinov14.jpg,1.75 m,68 kg,1.75,68,22.20408163,22.2
Rachel Riley18.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Norman Reedus11.jpg,1.78 m,70 kg,1.78,70,22.09317005,22.09
Lupita Nyong o18.jpg,1.65m,51kg,1.65,51,18.73278237,18.73
Phil Mickelson9.jpg,1.87 m,100 kg,1.87,100,28.59675713,28.6
Paula Patton0.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Lenny Kravitz7.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
olivia holt10.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Kyle Richards17.jpg,1.65m,55kg,1.65,55,20.2020202,20.2
Marcia Gay Harden9.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Patrick Wilson11.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Lauren Bacall2.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Randy Quaid17.jpg,1.83 m,73 kg,1.83,73,21.79820239,21.8
Queen Latifah2.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Lee Grant5.jpg,1.63m,55kg,1.63,55,20.70081674,20.7
Mark Rylance7.jpg,1.82 m,80 kg,1.82,80,24.1516725,24.15
Rhys Ifans7.jpg,1.63 m,55 kg,1.63,55,20.70081674,20.7
Kevin Hart14.jpg,1.63m,64kg,1.63,64,24.08822312,24.09
Peter Sellers9.jpg,1.80 m,71 kg,1.8,71,21.91358025,21.91
Orlando Bloom13.jpg,1.69 m,77 kg,1.69,77,26.95984034,26.96
Olga Kurylenko0.jpg,1.70 m,54 kg,1.7,54,18.68512111,18.69
Octavia Spencer12.jpg,1.57 m,82 kg,1.57,82,33.26706966,33.27
Reese Witherspoon11.jpg,1.70 m,73 kg,1.7,73,25.25951557,25.26
Oprah Winfrey2.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Raquel Welch4.jpg,1.93 m,100 kg,1.93,100,26.84635829,26.85
Noomi Rapace10.jpg,1.57 m,51 kg,1.57,51,20.69049454,20.69
Peter Sellers3.jpg,1.80 m,71 kg,1.8,71,21.91358025,21.91
Lance Henriksen17.jpg,1.80m,75kg,1.8,75,23.14814815,23.15
Peter Sarsgaard3.jpg,1.88 m,82 kg,1.88,82,23.20054323,23.2
Kylie Jenner2.jpg,1.68m,63kg,1.68,63,22.32142857,22.32
Paul Rudd6.jpg,1.77 m,72 kg,1.77,72,22.98190175,22.98
Laura Dern13.jpg,1.78m,61kg,1.78,61,19.25261962,19.25
Oscar Isaac10.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Kevin Costner0.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Olivia Newton-John8.jpg,1.57 m,52 kg,1.57,52,21.09619051,21.1
Liv Ullmann4.jpg,1.78m,64kg,1.78,64,20.19946976,20.2
Robert Mitchum3.jpg,1.73 m,75 kg,1.73,75,25.05930703,25.06
Robin Williams4.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Lara Stone13.jpg,1.78m,63kg,1.78,63,19.88385305,19.88
Olympia Dukakis15.jpg,1.71 m,52 kg,1.71,52,17.78324955,17.78
Paris Hilton6.jpg,1.73 m,63 kg,1.73,63,21.0498179,21.05
Kevin Bacon5.jpg,1.78m,80kg,1.78,80,25.2493372,25.25
Laurence Fishburne8.jpg,1.84m,77kg,1.84,77,22.74338374,22.74
Rachel Griffiths14.jpg,1.85 m,91 kg,1.85,91,26.58875091,26.59
Raquel Welch5.jpg,1.93 m,100 kg,1.93,100,26.84635829,26.85
Marlon Brando11.jpg,1.75 m,73 kg,1.75,73,23.83673469,23.84
Rebel Wilson6.jpg,1.80 m,59 kg,1.8,59,18.20987654,18.21
Paul Rudd17.jpg,1.77 m,72 kg,1.77,72,22.98190175,22.98
Robin Williams18.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Richard Farnsworth6.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Rita Hayworth2.jpg,1.69 m,50 kg,1.69,50,17.50638983,17.51
Liza Minnelli0.jpg,1.63m,52kg,1.63,52,19.57168128,19.57
Liev Schreiber6.jpg,1.92m,84kg,1.92,84,22.78645833,22.79
Lupita Nyong o16.jpg,1.65m,51kg,1.65,51,18.73278237,18.73
Patricia Arquette19.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Leslie Nielsen14.jpg,1.91m,91kg,1.91,91,24.94449165,24.94
Linda Hamilton9.jpg,1.68m,59kg,1.68,59,20.90419501,20.9
Laura Marano12.jpg,1.55m,50kg,1.55,50,20.81165453,20.81
River Phoenix16.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Queen Latifah7.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Pixie Lott13.jpg,1.66 m,54 kg,1.66,54,19.59645812,19.6
Louis Gossett Jr5.jpg,1.88m,90kg,1.88,90,25.46401086,25.46
Paris Jackson0.jpg,1.68 m,55 kg,1.68,55,19.48696145,19.49
Paul Bettany2.jpg,1.57 m,49 kg,1.57,49,19.8791026,19.88
Liam Hemsworth9.jpg,1.91m,89kg,1.91,89,24.39626107,24.4
Maria Bello17.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
Nicole Polizzi7.jpg,1.42 m,49 kg,1.42,49,24.30073398,24.3
River Phoenix17.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Rebecca Hall2.jpg,1.75 m,102 kg,1.75,102,33.30612245,33.31
Ray Winstone5.jpg,1.93 m,102 kg,1.93,102,27.38328546,27.38
Kevin Costner4.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Leighton Meester5.jpg,1.65m,53kg,1.65,53,19.46740129,19.47
Rita Hayworth7.jpg,1.69 m,50 kg,1.69,50,17.50638983,17.51
Richard Burton4.jpg,1.88 m,78 kg,1.88,78,22.06880942,22.07
Mark Strong11.jpg,1.85 m,85 kg,1.85,85,24.83564646,24.84
LeBron Jamet7.jpg,2.06m,113kg,2.06,113,26.62833443,26.63
Rachel Weisz8.jpg,1.73 m,58 kg,1.73,58,19.37919743,19.38
Patricia Arquette14.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Rachel Riley13.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Mark Hamill18.jpg,1.75 m,70 kg,1.75,70,22.85714286,22.86
Oscar Isaac18.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Mark Rylance14.jpg,1.82 m,80 kg,1.82,80,24.1516725,24.15
R. Kelly4.jpg,1.78 m,91 kg,1.78,91,28.72112107,28.72
Rob Gronkowski12.jpg,1.73 m,61 kg,1.73,61,20.38156971,20.38
Kevin Bacon6.jpg,1.78m,80kg,1.78,80,25.2493372,25.25
Niecy Nash16.jpg,1.73 m,86 kg,1.73,86,28.73467206,28.73
Mark Ruffalo7.jpg,1.73 m,77 kg,1.73,77,25.72755521,25.73
Kristen Stewart7.jpg,1.65m,54kg,1.65,54,19.83471074,19.83
Kylie Jenner19.jpg,1.68m,63kg,1.68,63,22.32142857,22.32
Patricia Arquette3.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Louis Gossett Jr12.jpg,1.88m,90kg,1.88,90,25.46401086,25.46
Leonardo DiCaprio1.jpg,1.83m,75kg,1.83,75,22.39541342,22.4
Queen Latifah11.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Phil Mickelson13.jpg,1.87 m,100 kg,1.87,100,28.59675713,28.6
Reese Witherspoon3.jpg,1.70 m,73 kg,1.7,73,25.25951557,25.26
Kurt Russell19.jpg,1.79m,83kg,1.79,83,25.9043101,25.9
Kevin Spacey11.jpg,1.78m,72kg,1.78,72,22.72440348,22.72
Kevin Kline10.jpg,1.85m,77kg,1.85,77,22.49817385,22.5
Peter Fonda14.jpg,1.35 m,50 kg,1.35,50,27.43484225,27.43
Rebecca Romijn4.jpg,1.78 m,56 kg,1.78,56,17.67453604,17.67
Marcello Mastroianni18.jpg,1.80 m,70 kg,1.8,70,21.60493827,21.6
Olivia Wilde17.jpg,1.63 m,52 kg,1.63,52,19.57168128,19.57
Lee Grant16.jpg,1.63m,55kg,1.63,55,20.70081674,20.7
Perez Hilton1.jpg,1.68 m,58 kg,1.68,58,20.54988662,20.55
Kyle Richards1.jpg,1.65m,55kg,1.65,55,20.2020202,20.2
Robin Weigert9.jpg,1.68 m,66 kg,1.68,66,23.38435374,23.38
Leonardo DiCaprio3.jpg,1.83m,75kg,1.83,75,22.39541342,22.4
Maria Menounos15.jpg,1.73 m,61 kg,1.73,61,20.38156971,20.38
Kevin Hart2.jpg,1.63m,64kg,1.63,64,24.08822312,24.09
Robert Shaw5.jpg,1.79 m,70 kg,1.79,70,21.84700852,21.85
Ray Liotta8.jpg,1.63 m,56 kg,1.63,56,21.07719523,21.08
Rachel Weisz2.jpg,1.73 m,58 kg,1.73,58,19.37919743,19.38
Liam Neeson19.jpg,1.93m,93kg,1.93,93,24.96711321,24.97
Paul McCartney12.jpg,1.72 m,86 kg,1.72,86,29.06976744,29.07
Philip Seymour Hoffman6.jpg,1.91 m,91 kg,1.91,91,24.94449165,24.94
Lee Grant4.jpg,1.63m,55kg,1.63,55,20.70081674,20.7
Robert Shaw1.jpg,1.79 m,70 kg,1.79,70,21.84700852,21.85
Peter Ustinov13.jpg,1.75 m,68 kg,1.75,68,22.20408163,22.2
Marisa Tomei10.jpg,1.57 m,54 kg,1.57,54,21.90758246,21.91
Laura Marano15.jpg,1.55m,50kg,1.55,50,20.81165453,20.81
Phil Mickelson8.jpg,1.87 m,100 kg,1.87,100,28.59675713,28.6
Robert Shaw14.jpg,1.79 m,70 kg,1.79,70,21.84700852,21.85
Laura Marano8.jpg,1.55m,50kg,1.55,50,20.81165453,20.81
Kristen Bell11.jpg,1.55m,48kg,1.55,48,19.97918835,19.98
Laurence Fishburne14.jpg,1.84m,77kg,1.84,77,22.74338374,22.74
olivia holt14.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Rita Moreno10.jpg,1.68 m,54 kg,1.68,54,19.13265306,19.13
Mandy Moore18.jpg,1.76m,59kg,1.76,59,19.04700413,19.05
Liev Schreiber7.jpg,1.92m,84kg,1.92,84,22.78645833,22.79
Norman Reedus13.jpg,1.78 m,70 kg,1.78,70,22.09317005,22.09
Kim Basinger17.jpg,1.71m,54kg,1.71,54,18.46722068,18.47
Margot Robbie5.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Kirsten Dunst10.jpg,1.68m,54kg,1.68,54,19.13265306,19.13
Mariah Carey14.jpg,1.70 m,66 kg,1.7,66,22.83737024,22.84
Richard Dreyfuss8.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Pete Postlethwaite17.jpg,1.78 m,77 kg,1.78,77,24.30248706,24.3
Perez Hilton4.jpg,1.68 m,58 kg,1.68,58,20.54988662,20.55
Lynn Redgrave3.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Mario Lopez5.jpg,1.78 m,79 kg,1.78,79,24.93372049,24.93
Laura Marano5.jpg,1.55m,50kg,1.55,50,20.81165453,20.81
Patricia Arquette7.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Mads Mikkelsen17.jpg,1.83m,82kg,1.83,82,24.48565201,24.49
Peter Dinklage18.jpg,1.77 m,73 kg,1.77,73,23.30109483,23.3
Maria Bello13.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
Robert Shaw16.jpg,1.79 m,70 kg,1.79,70,21.84700852,21.85
Paul Scofield3.jpg,1.78 m,77 kg,1.78,77,24.30248706,24.3
Robert Forster10.jpg,1.74 m,72 kg,1.74,72,23.78121284,23.78
Kim Kardashian West18.jpg,1.59m,56kg,1.59,56,22.15102251,22.15
Lake Bell13.jpg,1.73m,59kg,1.73,59,19.71332153,19.71
Robert Downey Jr1.jpg,1.77 m,83 kg,1.77,83,26.49302563,26.49
Olivia Wilde16.jpg,1.63 m,52 kg,1.63,52,19.57168128,19.57
Olga Kurylenko13.jpg,1.70 m,54 kg,1.7,54,18.68512111,18.69
Rihanna8.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Paul Giamatti8.jpg,1.80 m,68 kg,1.8,68,20.98765432,20.99
Maggie Gyllenhaal13.jpg,1.73m,59kg,1.73,59,19.71332153,19.71
Lee Marvin16.jpg,1.88m,86kg,1.88,86,24.33227705,24.33
Olympia Dukakis1.jpg,1.71 m,52 kg,1.71,52,17.78324955,17.78
Lesley Manville0.jpg,1.63m,60kg,1.63,60,22.58270917,22.58
Marisa Tomei15.jpg,1.57 m,54 kg,1.57,54,21.90758246,21.91
River Phoenix14.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Maggie Gyllenhaal3.jpg,1.73m,59kg,1.73,59,19.71332153,19.71
Kristen Wiig8.jpg,1.65m,57kg,1.65,57,20.93663912,20.94
Mark Wahlberg13.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Octavia Spencer13.jpg,1.57 m,82 kg,1.57,82,33.26706966,33.27
Maria Bello1.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
LeBron Jamet9.jpg,2.06m,113kg,2.06,113,26.62833443,26.63
Robert Mitchum18.jpg,1.73 m,75 kg,1.73,75,25.05930703,25.06
Lady Gaga1.jpg,1.55m,53kg,1.55,53,22.0603538,22.06
Louis C.K7.jpg,1.83m,90kg,1.83,90,26.8744961,26.87
Piper Perabo17.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
Louis C.K0.jpg,1.83m,90kg,1.83,90,26.8744961,26.87
Olivia Thirlby18.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Rihanna17.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Rebecca Hall9.jpg,1.75 m,102 kg,1.75,102,33.30612245,33.31
Kristen Stewart6.jpg,1.65m,54kg,1.65,54,19.83471074,19.83
Kevin James17.jpg,1.72m,113kg,1.72,113,38.19632234,38.2
Oscar Isaac8.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Maria Bello5.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
Kyle Richards12.jpg,1.65m,55kg,1.65,55,20.2020202,20.2
Richard Dreyfuss0.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Mark Rylance9.jpg,1.82 m,80 kg,1.82,80,24.1516725,24.15
Paul Walker13.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Laura Marano16.jpg,1.55m,50kg,1.55,50,20.81165453,20.81
Macy Gray14.jpg,1.83m,66kg,1.83,66,19.70796381,19.71
LeBron Jamet5.jpg,2.06m,113kg,2.06,113,26.62833443,26.63
Robert De Niro16.jpg,1.98 m,120 kg,1.98,120,30.60912152,30.61
Louis Gossett Jr11.jpg,1.88m,90kg,1.88,90,25.46401086,25.46
Kristen Bell17.jpg,1.55m,48kg,1.55,48,19.97918835,19.98
Norman Reedus0.jpg,1.78 m,70 kg,1.78,70,22.09317005,22.09
Richard Burton5.jpg,1.88 m,78 kg,1.88,78,22.06880942,22.07
Kiefer Sutherland9.jpg,1.75m,75kg,1.75,75,24.48979592,24.49
Maggie Gyllenhaal19.jpg,1.73m,59kg,1.73,59,19.71332153,19.71
LeBron Jamet1.jpg,2.06m,113kg,2.06,113,26.62833443,26.63
Liev Schreiber0.jpg,1.92m,84kg,1.92,84,22.78645833,22.79
Kiefer Sutherland19.jpg,1.75m,75kg,1.75,75,24.48979592,24.49
Luke Wilson18.jpg,1.80m,81kg,1.8,81,25.0,25.0
Klaus Kinski15.jpg,1.65m,61kg,1.65,61,22.40587695,22.41
Lara Stone0.jpg,1.78m,63kg,1.78,63,19.88385305,19.88
Red Buttons4.jpg,1.60 m,95 kg,1.6,95,37.109375,37.11
Oscar Isaac11.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Robert Forster5.jpg,1.74 m,72 kg,1.74,72,23.78121284,23.78
Ray Winstone13.jpg,1.93 m,102 kg,1.93,102,27.38328546,27.38
Kylie Jenner3.jpg,1.68m,63kg,1.68,63,22.32142857,22.32
Paul Walker9.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Ralph Fiennes9.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Kristen Wiig4.jpg,1.65m,57kg,1.65,57,20.93663912,20.94
Paul Dano18.jpg,1.90 m,84 kg,1.9,84,23.26869806,23.27
Lena Dunham1.jpg,1.60m,63kg,1.6,63,24.609375,24.61
Leslie Mann18.jpg,1.69m,56kg,1.69,56,19.60715661,19.61
Rob Gronkowski4.jpg,1.73 m,61 kg,1.73,61,20.38156971,20.38
Liv Tyler2.jpg,1.78m,61kg,1.78,61,19.25261962,19.25
Lindsey Vonn13.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Robert Mitchum5.jpg,1.73 m,75 kg,1.73,75,25.05930703,25.06
Noah Mills17.jpg,1.88 m,80 kg,1.88,80,22.63467632,22.63
Queen Latifah15.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Rebecca Hall6.jpg,1.75 m,102 kg,1.75,102,33.30612245,33.31
Lenny Kravitz6.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
Kevin Kline16.jpg,1.85m,77kg,1.85,77,22.49817385,22.5
Lauren Bacall17.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Mark Ruffalo15.jpg,1.73 m,77 kg,1.73,77,25.72755521,25.73
Liza Minnelli1.jpg,1.63m,52kg,1.63,52,19.57168128,19.57
Rebecca Hall7.jpg,1.75 m,102 kg,1.75,102,33.30612245,33.31
Penelope Cruz7.jpg,1.63 m,59 kg,1.63,59,22.20633069,22.21
Red Buttons10.jpg,1.60 m,95 kg,1.6,95,37.109375,37.11
Peter Sellers4.jpg,1.80 m,71 kg,1.8,71,21.91358025,21.91
Maria Bello0.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
Lupita Nyong o11.jpg,1.65m,51kg,1.65,51,18.73278237,18.73
Marisa Tomei6.jpg,1.57 m,54 kg,1.57,54,21.90758246,21.91
Lenny Kravitz10.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
Lynn Redgrave10.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Paris Hilton5.jpg,1.73 m,63 kg,1.73,63,21.0498179,21.05
Mark Hamill0.jpg,1.75 m,70 kg,1.75,70,22.85714286,22.86
Paula Patton4.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Robert Forster13.jpg,1.74 m,72 kg,1.74,72,23.78121284,23.78
Oscar Isaac14.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Rebecca Hall11.jpg,1.75 m,102 kg,1.75,102,33.30612245,33.31
Margot Robbie10.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Lewis Hamilton19.jpg,1.74m,68kg,1.74,68,22.46003435,22.46
Kourtney Kardashian3.jpg,1.52m,48kg,1.52,48,20.77562327,20.78
Logan Lerman17.jpg,1.75m,68kg,1.75,68,22.20408163,22.2
Lili Taylor5.jpg,1.60m,54kg,1.6,54,21.09375,21.09
Lenny Kravitz1.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
Mark Hamill5.jpg,1.75 m,70 kg,1.75,70,22.85714286,22.86
Noomi Rapace8.jpg,1.57 m,51 kg,1.57,51,20.69049454,20.69
Patricia Clarkson3.jpg,1.60 m,58 kg,1.6,58,22.65625,22.66
Patricia Clarkson15.jpg,1.60 m,58 kg,1.6,58,22.65625,22.66
Red Buttons17.jpg,1.60 m,95 kg,1.6,95,37.109375,37.11
Luke Bryan9.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Niecy Nash10.jpg,1.73 m,86 kg,1.73,86,28.73467206,28.73
Maria Menounos4.jpg,1.73 m,61 kg,1.73,61,20.38156971,20.38
Robert Redford13.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Marion Cotillard4.jpg,1.69 m,57 kg,1.69,57,19.95728441,19.96
Peter Sellers12.jpg,1.80 m,71 kg,1.8,71,21.91358025,21.91
Kim Kardashian West2.jpg,1.59m,56kg,1.59,56,22.15102251,22.15
Pauline Collins3.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Luke Wilson19.jpg,1.80m,81kg,1.8,81,25.0,25.0
Richard E. Grant12.jpg,1.65 m,68 kg,1.65,68,24.97704316,24.98
Patricia Arquette9.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Renee Zellweger17.jpg,1.56 m,57 kg,1.56,57,23.42209073,23.42
Paula Patton1.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Kevin Kline1.jpg,1.85m,77kg,1.85,77,22.49817385,22.5
Lesley Manville6.jpg,1.63m,60kg,1.63,60,22.58270917,22.58
River Phoenix4.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Richard Farnsworth19.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Patrick Swayze4.jpg,1.79 m,72 kg,1.79,72,22.47120876,22.47
Randy Quaid4.jpg,1.83 m,73 kg,1.83,73,21.79820239,21.8
Louis Gossett Jr2.jpg,1.88m,90kg,1.88,90,25.46401086,25.46
Paul Dano14.jpg,1.90 m,84 kg,1.9,84,23.26869806,23.27
Kirsten Dunst7.jpg,1.68m,54kg,1.68,54,19.13265306,19.13
Marlee Matlin3.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Octavia Spencer4.jpg,1.57 m,82 kg,1.57,82,33.26706966,33.27
Queen Latifah3.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Lenny Kravitz12.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
Liev Schreiber3.jpg,1.92m,84kg,1.92,84,22.78645833,22.79
Ray Liotta7.jpg,1.63 m,56 kg,1.63,56,21.07719523,21.08
Renee Zellweger18.jpg,1.56 m,57 kg,1.56,57,23.42209073,23.42
Louis C.K11.jpg,1.83m,90kg,1.83,90,26.8744961,26.87
Lara Stone11.jpg,1.78m,63kg,1.78,63,19.88385305,19.88
Paris Hilton8.jpg,1.73 m,63 kg,1.73,63,21.0498179,21.05
Paul Walker1.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Mark Ruffalo2.jpg,1.73 m,77 kg,1.73,77,25.72755521,25.73
Macy Gray5.jpg,1.83m,66kg,1.83,66,19.70796381,19.71
Norman Reedus5.jpg,1.78 m,70 kg,1.78,70,22.09317005,22.09
Paddy Considine10.jpg,1.79 m,73 kg,1.79,73,22.78330889,22.78
Laura Linney0.jpg,1.70m,56kg,1.7,56,19.37716263,19.38
Robert Redford17.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Piper Laurie4.jpg,1.86 m,86 kg,1.86,86,24.85836513,24.86
Robert Redford5.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Robert Duvall11.jpg,1.74 m,78 kg,1.74,78,25.76298058,25.76
Leslie Nielsen6.jpg,1.91m,91kg,1.91,91,24.94449165,24.94
olivia holt16.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Paris Jackson18.jpg,1.68 m,55 kg,1.68,55,19.48696145,19.49
Marisa Tomei0.jpg,1.57 m,54 kg,1.57,54,21.90758246,21.91
Leighton Meester4.jpg,1.65m,53kg,1.65,53,19.46740129,19.47
Kim Basinger14.jpg,1.71m,54kg,1.71,54,18.46722068,18.47
Peter O Toole1.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Lisa Kudrow19.jpg,1.73m,61kg,1.73,61,20.38156971,20.38
Robert Pattinson13.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Kristen Bell13.jpg,1.55m,48kg,1.55,48,19.97918835,19.98
Noah Mills18.jpg,1.88 m,80 kg,1.88,80,22.63467632,22.63
Marion Cotillard16.jpg,1.69 m,57 kg,1.69,57,19.95728441,19.96
Rhys Ifans11.jpg,1.63 m,55 kg,1.63,55,20.70081674,20.7
Richard Dreyfuss7.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Philip Seymour Hoffman10.jpg,1.91 m,91 kg,1.91,91,24.94449165,24.94
Robert Pattinson10.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Ray Liotta13.jpg,1.63 m,56 kg,1.63,56,21.07719523,21.08
Kevin Kiley Jr6.jpg,1.93m,122kg,1.93,122,32.75255712,32.75
Kevin Durant6.jpg,2.06m,109kg,2.06,109,25.68573852,25.69
Laura Linney2.jpg,1.70m,56kg,1.7,56,19.37716263,19.38
Richard Farnsworth10.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Lindsey Vonn2.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Paul McCartney3.jpg,1.72 m,86 kg,1.72,86,29.06976744,29.07
Randy Quaid18.jpg,1.83 m,73 kg,1.83,73,21.79820239,21.8
Octavia Spencer1.jpg,1.57 m,82 kg,1.57,82,33.26706966,33.27
Richard Burton12.jpg,1.88 m,78 kg,1.88,78,22.06880942,22.07
Patrick Stewart8.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Peter Ustinov11.jpg,1.75 m,68 kg,1.75,68,22.20408163,22.2
Richard Harris12.jpg,1.80 m,73 kg,1.8,73,22.5308642,22.53
Lena Headey17.jpg,1.66m,54kg,1.66,54,19.59645812,19.6
Paul Newman11.jpg,1.80 m,73 kg,1.8,73,22.5308642,22.53
Louis Gossett Jr18.jpg,1.88m,90kg,1.88,90,25.46401086,25.46
Richard Harris13.jpg,1.80 m,73 kg,1.8,73,22.5308642,22.53
Mark Ruffalo17.jpg,1.73 m,77 kg,1.73,77,25.72755521,25.73
Patrick Stewart7.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Novak Djokovic12.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Mario Lopez7.jpg,1.78 m,79 kg,1.78,79,24.93372049,24.93
Piper Laurie12.jpg,1.86 m,86 kg,1.86,86,24.85836513,24.86
Paul McCartney1.jpg,1.72 m,86 kg,1.72,86,29.06976744,29.07
Linda Fiorentino5.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Kevin Kiley Jr9.jpg,1.93m,122kg,1.93,122,32.75255712,32.75
Pauline Collins5.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Owen Wilson14.jpg,1.75 m,75 kg,1.75,75,24.48979592,24.49
Laura Dern11.jpg,1.78m,61kg,1.78,61,19.25261962,19.25
Paul Newman16.jpg,1.80 m,73 kg,1.8,73,22.5308642,22.53
Marcello Mastroianni5.jpg,1.80 m,70 kg,1.8,70,21.60493827,21.6
Paul Bettany3.jpg,1.57 m,49 kg,1.57,49,19.8791026,19.88
Lara Stone9.jpg,1.78m,63kg,1.78,63,19.88385305,19.88
Maria Menounos16.jpg,1.73 m,61 kg,1.73,61,20.38156971,20.38
Novak Djokovic10.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Niecy Nash17.jpg,1.73 m,86 kg,1.73,86,28.73467206,28.73
Kevin Kline18.jpg,1.85m,77kg,1.85,77,22.49817385,22.5
olivia holt1.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Kim Kardashian West11.jpg,1.59m,56kg,1.59,56,22.15102251,22.15
Richard E. Grant0.jpg,1.65 m,68 kg,1.65,68,24.97704316,24.98
